id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn02792_c0	>	Cytosol_0	IOPOJEFP_01863	gamma-glutamyltranspeptidase family protein_c0		-2.63		(1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd01651[c0] => (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd03646[c0]	(1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  L-3-Cyanoalanine_c0[c0] => (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  gamma-Glutamyl-3-aminopropiononitrile_c0[c0]	rxn02792				
rxn05451_c0	=	Cytosol_0	IOPOJEFP_02650	12-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11515[c0] <=> (1)  cpd11439[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  12-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa4coa_c0[c0] + (1)  ACP_c0[c0]	rxn05451				
rxn08935_c0	=	Cytosol_0	IOPOJEFP_02102	Maltodextrin glucosidase (maltohexaose)_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01329[c0] <=> (1)  cpd00027[c0] + (1)  cpd15495[c0]	(1)  H2O_c0[c0] + (1)  Maltohexaose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Maltopentaose_c0[c0]	rxn08935	MLTG4			
rxn10266_c0	>	Cytosol_0	(IOPOJEFP_03341 or IOPOJEFP_04149)	anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase_c0		-2.317		(1)  cpd00001[c0] + (1)  cpd15717[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15723[c0]	(1)  H2O_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylglycerophosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylglycerol_c0[c0]	rxn10266				
rxn02804_c0	=	Cytosol_0	(IOPOJEFP_02957 or IOPOJEFP_00019)	myristoyl-CoA:acetylCoA C-myristoyltransferase_c0	2.3.1.155	7.06		(1)  cpd00022[c0] + (1)  cpd01695[c0] <=> (1)  cpd00010[c0] + (1)  cpd03114[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Myristoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxopalmitoyl-CoA_c0[c0]	rxn02804	ACACT7r	R03991	Fatty acid elongation|Fatty acid degradation	
rxn10203_c0	>	Cytosol_0	IOPOJEFP_04398	myristoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd01695[c0] => (1)  cpd00010[c0] + (1)  cpd15331[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Myristoyl-CoA_c0[c0] => (1)  CoA_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10203				
rxn02939_c0	=	Cytosol_0	IOPOJEFP_02941	4-phospho-D-erythronate:NAD+ 2-oxidoreductase_c0	1.1.1.290	6.22		(1)  cpd00003[c0] + (1)  cpd02147[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03606[c0]	(1)  NAD_c0[c0] + (1)  4-Phosphoerythronate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Oxo-3-hydroxy-4-phosphobutanoate_c0[c0]	rxn02939	PERD	R04210	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn09315_c0	=	Cytosol_0	(Unknown and Unknown and (IOPOJEFP_01377 or IOPOJEFP_04169))	Trimethylamine N-oxide reductase (demethylmenaquinol 8)_c0				(1)  cpd00067[c0] + (1)  cpd00811[c0] + (1)  cpd15353[c0] <=> (1)  cpd00001[c0] + (1)  cpd00441[c0] + (1)  cpd15352[c0]	(1)  H+_c0[c0] + (1)  (CH3) 3NO_c0[c0] + (1)  2-Demethylmenaquinol 8_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (CH3) 3N_c0[c0] + (1)  2-Demethylmenaquinone 8_c0[c0]	rxn09315	TMAOR2			
rxn00283_c0	=	Cytosol_0	IOPOJEFP_03759	alanine racemase_c0		0		(1)  cpd00035[c0] <=> (1)  cpd00117[c0]	(1)  L-Alanine_c0[c0] <=> (1)  D-Alanine_c0[c0]	rxn00283	ALAR	R00401	D-Alanine metabolism	ALADEG-PWY|ALANINE-DEG|ALANINE-SYN|ALANINE-VALINESYN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|PWY0-1061
rxn00379_c0	=	Cytosol_0	(IOPOJEFP_03580 or IOPOJEFP_03579)	ATP:sulfate adenylyltransferase_c0		3.04		(1)  cpd00002[c0] + (1)  cpd00048[c0] <=> (1)  cpd00012[c0] + (1)  cpd00193[c0]	(1)  ATP_c0[c0] + (1)  Sulfate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  APS_c0[c0]	rxn00379	MET3	R00529	Purine metabolism|Sulfur metabolism	ANAEROBIC-RESPIRATION|Activation|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Biosynthesis|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|DISSULFRED-PWY|Degradation|Energy-Metabolism|IND-AMINO-ACID-SYN|METHIONINE-SYN|Noncarbon-Nutrients|P224-PWY|Respiration|SO4ASSIM-PWY|SULFATE-CYS-PWY|SULFMETII-PWY|Sulfate-Reduction|Sulfide-Oxidation|Sulfite-Oxidation|Sulfur-Assimilation|Sulfur-Disproportionation|Thiosulfate-Disproportionation
rxn08851_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)_c0		-336.2		(1)  cpd00001[c0] + (1)  cpd15349[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd15269[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoglycerol octadec-11-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  octadecenoate_c0[c0]	rxn08851	LPLIPAL2G181			
rxn05330_c0	=	Cytosol_0	IOPOJEFP_01768	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase_c0		2.16		(1)  cpd11479[c0] <=> (1)  cpd00001[c0] + (1)  cpd11473[c0]	(1)  D-3-Hydroxyhexanoyl-[acp]_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Hexenoyl-[acp]_c0[c0]	rxn05330	3HAD60	R04954	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis
rxn09102_c0	>	Cytosol_0	(IOPOJEFP_03341 or IOPOJEFP_04149)	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)_c0		-214.82		(1)  cpd00001[c0] + (1)  cpd15543[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15536[c0]	(1)  H2O_c0[c0] + (1)  Phosphatidylglycerophosphate ditetradecanoyl_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Phosphatidylglycerol ditetradecanoyl_c0[c0]	rxn09102	PGPP140pp			
rxn08552_c0	>	Cytosol_0	IOPOJEFP_04398	glycerol-3-phosphate acyltransferase (C18:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd11825[c0] => (1)  cpd11493[c0] + (1)  cpd15328[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Octadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08552	G3PAT181			
rxn00575_c0	>	Cytosol_0	IOPOJEFP_02102	sucrose glucohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00076[c0] => (1)  cpd00027[c0] + (1)  cpd00082[c0]	(1)  H2O_c0[c0] + (1)  Sucrose_c0[c0] => (1)  D-Glucose_c0[c0] + (1)  D-Fructose_c0[c0]	rxn00575	SUC2	R00801	Galactose metabolism	
rxn00675_c0	>	Cytosol_0	(IOPOJEFP_01815 or IOPOJEFP_02611)	Propionyladenylate:CoA propionyltransferase_c0		-10.42		(1)  cpd00010[c0] + (1)  cpd03560[c0] => (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00086[c0]	(1)  CoA_c0[c0] + (1)  Propionyladenylate_c0[c0] => (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Propionyl-CoA_c0[c0]	rxn00675		R00926	Propanoate metabolism	
rxn04132_c0	>	Cytosol_0	Unknown	R06063_c0		-34.57		(1)  cpd00001[c0] + (1)  cpd08625[c0] => (1)  cpd00011[c0] + (1)  cpd00067[c0] + (1)  cpd01567[c0]	(1)  H2O_c0[c0] + (1)  5-Hydroxyisourate_c0[c0] => (1)  CO2_c0[c0] + (1)  H+_c0[c0] + (1)  (R) -Allantoin_c0[c0]	rxn04132		R06063		
rxn00914_c0	=	Cytosol_0	IOPOJEFP_01924	ATP:guanosine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00311[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00126[c0]	(1)  ATP_c0[c0] + (1)  Guanosine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  GMP_c0[c0]	rxn00914	GSNK	R01228	Purine metabolism	Biosynthesis|Guanine-Guanosine-Salvage|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotides-Salvage
rxn08813_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)_c0		-400.27		(1)  cpd00001[c0] + (1)  cpd15321[c0] <=> (1)  cpd00067[c0] + (1)  cpd00214[c0] + (1)  cpd02090[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Palmitate_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0]	rxn08813	LPLIPAL1G160pp			
rxn10219_c0	>	Cytosol_0	(IOPOJEFP_00551 or IOPOJEFP_00121)	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11441[c0] + (1)  cpd15676[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15682[c0]	(1)  fa6coa_c0[c0] + (1)  1-isohexadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10219				
rxn00947_c0	>	Cytosol_0	(IOPOJEFP_02454 or IOPOJEFP_03526)	Palmitate:CoA ligase (AMP-forming)_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00214[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00134[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Palmitate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Palmitoyl-CoA_c0[c0]	rxn00947	FAA1_3	R01280	Fatty acid degradation	Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Stearate-Biosynthesis
rxn10210_c0	>	Cytosol_0	IOPOJEFP_04398	isohexadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11441[c0] => (1)  cpd00010[c0] + (1)  cpd15676[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa6coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isohexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10210				
rxn00278_c0	=	Cytosol_0	IOPOJEFP_02185	L-Alanine:NAD+ oxidoreductase (deaminating)_c0		8.69		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00035[c0] <=> (1)  cpd00004[c0] + (1)  cpd00013[c0] + (1)  cpd00020[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  L-Alanine_c0[c0] <=> (1)  NADH_c0[c0] + (1)  NH3_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  H+_c0[c0]	rxn00278		R00396	Alanine, aspartate and glutamate metabolism|Taurine and hypotaurine metabolism	ALANINE-DEG|Amino-Acid-Degradation|Degradation|PWY1-2
rxn01476_c0	>	Cytosol_0	IOPOJEFP_02359	6-Phospho-D-glucono-1,5-lactone lactonohydrolase_c0		-5.48		(1)  cpd00001[c0] + (1)  cpd00911[c0] => (1)  cpd00067[c0] + (1)  cpd00284[c0]	(1)  H2O_c0[c0] + (1)  6-phospho-D-glucono-1-5-lactone_c0[c0] => (1)  H+_c0[c0] + (1)  6-Phospho-D-gluconate_c0[c0]	rxn01476	PGL	R02035	Pentose phosphate pathway	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Oxidation|GLYCOLYSIS-E-D|OXIDATIVEPENT-PWY|P122-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|RUMP-PWY|Sugars-And-Polysaccharides|Xylose-Degradation
rxn02789_c0	=	Cytosol_0	(IOPOJEFP_04042 or (Unknown and IOPOJEFP_04042))	2-Isopropylmalate hydro-lyase_c0		1.47		(1)  cpd01646[c0] <=> (1)  cpd00001[c0] + (1)  cpd01710[c0]	(1)  2-Isopropylmalate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  2-Isopropylmaleate_c0[c0]	rxn02789	IPPMIb	R03968	Valine, leucine and isoleucine biosynthesis	Amino-Acid-Biosynthesis|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Energy-Metabolism|IND-AMINO-ACID-SYN|LEUCINE-SYN|LEUSYN-PWY
rxn00988_c0	>	Cytosol_0	((IOPOJEFP_02454 or IOPOJEFP_03526) and Unknown)	Acetoacetate:CoA ligase (AMP-forming)_c0	6.2.1.16	-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00142[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00279[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Acetoacetate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Acetoacetyl-CoA_c0[c0]	rxn00988	ACAC	R01357	Butanoate metabolism	
rxn05455_c0	=	Cytosol_0	IOPOJEFP_02650	12-methyl-tridecanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11565[c0] <=> (1)  cpd11435[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  12-methyl-tridecanoyl-ACP_c0[c0] <=> (1)  fa1coa_c0[c0] + (1)  ACP_c0[c0]	rxn05455				
rxn00410_c0	=	Cytosol_0	IOPOJEFP_03317	UTP:ammonia ligase (ADP-forming)_c0		-1.67		(1)  cpd00002[c0] + (1)  cpd00013[c0] + (1)  cpd00062[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00052[c0] + (2)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  NH3_c0[c0] + (1)  UTP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  CTP_c0[c0] + (2)  H+_c0[c0]	rxn00410	URA7_2	R00571	Pyrimidine metabolism	
rxn01333_c0	=	Cytosol_0	IOPOJEFP_03418	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0		-1.75		(1)  cpd00102[c0] + (1)  cpd00238[c0] <=> (1)  cpd00072[c0] + (1)  cpd00236[c0]	(1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	rxn01333		R01827	Pentose phosphate pathway	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|Sugars-And-Polysaccharides|Xylose-Degradation
rxn10257_c0	=	Cytosol_0	IOPOJEFP_02095	anteisopentadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15705[c0] <=> (1)  cpd00008[c0] + (1)  cpd15681[c0]	(1)  ATP_c0[c0] + (1)  1,2-Dianteisopentadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10257				
rxn12510_c0	=	Cytosol_0	IOPOJEFP_00207	ATP:pantothenate 4'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00644[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02201[c0]	(1)  ATP_c0[c0] + (1)  PAN_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  4-phosphopantothenate_c0[c0]	rxn12510	PNTK	R03018	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn03933_c0	=	Cytosol_0	IOPOJEFP_04026	UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase_c0		-1.7		(1)  cpd00037[c0] + (1)  cpd02948[c0] <=> (1)  cpd00014[c0] + (1)  cpd03491[c0]	(1)  UDP-N-acetylglucosamine_c0[c0] + (1)  MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala) -diphospho- undecaprenol_c0[c0] <=> (1)  UDP_c0[c0] + (1)  Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine) -L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine_c0[c0]	rxn03933	UAGPT2	R05662	Peptidoglycan biosynthesis	
rxn08943_c0	=	Cytosol_0	IOPOJEFP_01437	Maltodextrin phosphorylase (maltoheptaose)_c0		-10.33		(1)  cpd00009[c0] + (1)  cpd15494[c0] <=> (1)  cpd00089[c0] + (1)  cpd01329[c0]	(1)  Phosphate_c0[c0] + (1)  Maltoheptaose_c0[c0] <=> (1)  Glucose-1-phosphate_c0[c0] + (1)  Maltohexaose_c0[c0]	rxn08943	MLTP3			
rxn00414_c0	>	Cytosol_0	(IOPOJEFP_01096 and IOPOJEFP_01097)	hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)_c0		-20.79		(1)  cpd00001[c0] + (2)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd00242[c0] => (2)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (2)  cpd00067[c0] + (1)  cpd00146[c0]	(1)  H2O_c0[c0] + (2)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  H2CO3_c0[c0] => (2)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (2)  H+_c0[c0] + (1)  Carbamoylphosphate_c0[c0]	rxn00414	CBPS	R00575	Pyrimidine metabolism|Alanine, aspartate and glutamate metabolism	ARG+POLYAMINE-SYN|ARGININE-SYN|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Polyamine-Biosynthesis|Pyrimidine-De-Novo-Biosyn
rxn09110_c0	=	Cytosol_0	IOPOJEFP_01775	Phosphatidylglycerol synthase (n-C14:1)_c0		-16.7		(1)  cpd00080[c0] + (1)  cpd15422[c0] <=> (1)  cpd00046[c0] + (1)  cpd15544[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Phosphatidylglycerophosphate ditetradec-7-enoyl_c0[c0]	rxn09110	PGSA141			
rxn00159_c0	>	Cytosol_0	IOPOJEFP_03698	(S)-malate:NAD+ oxidoreductase (decarboxylating)_c0		1.32		(1)  cpd00003[c0] + (1)  cpd00130[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00020[c0]	(1)  NAD_c0[c0] + (1)  L-Malate_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  Pyruvate_c0[c0]	rxn00159	ME1	R00214	Pyruvate metabolism|Carbon fixation in photosynthetic organisms	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|GLUCONEO-PWY|Gluconeogenesis
rxn00303_c0	=	Cytosol_0	IOPOJEFP_03333	ATP:GTP 3'-diphosphotransferase_c0		-23.56		(1)  cpd00002[c0] + (1)  cpd00038[c0] <=> (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02740[c0]	(1)  ATP_c0[c0] + (1)  GTP_c0[c0] <=> (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  Guanosine 5'-triphosphate,3'-diphosphate_c0[c0]	rxn00303	GTPDPK	R00429	Purine metabolism	Biosynthesis|Metabolic-Regulators|PPGPPMET-PWY
rxn00799_c0	=	Cytosol_0	IOPOJEFP_02112	(S)-malate hydro-lyase (fumarate-forming)_c0		0.61		(1)  cpd00130[c0] <=> (1)  cpd00001[c0] + (1)  cpd00106[c0]	(1)  L-Malate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Fumarate_c0[c0]	rxn00799	FUM	R01082	Citrate cycle (TCA cycle)|Carbon fixation pathways in prokaryotes	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Amino-Acid-Degradation|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CO2-Fixation|Degradation|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GLUTAMATE-DEG|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|P105-PWY|P108-PWY|P23-PWY|P42-PWY|Pyruvate-Degradation|REDCITCYC|Reductive-TCA-Cycles|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn01977_c0	=	Cytosol_0	IOPOJEFP_03419	alpha-D-Glucose 6-phosphate ketol-isomerase_c0		0		(1)  cpd00079[c0] <=> (1)  cpd00863[c0]	(1)  D-glucose-6-phosphate_c0[c0] <=> (1)  beta-D-Glucose 6-phosphate_c0[c0]	rxn01977		R02739	Glycolysis / Gluconeogenesis|Pentose phosphate pathway	Antibiotic-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GLUCOSE1PMETAB-PWY|GLYCOGEN-BIOSYN|POLYSACCHARIDES-DEG|Polymer-Degradation|Polysaccharides-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUCROSE-DEG|SUCSYN-PWY|SUGAR-NUCLEOTIDES|Starch-Degradation|Sugars-And-Polysaccharides|Trehalose-Degradation
rxn02405_c0	>	Cytosol_0	IOPOJEFP_03152	CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase_c0	2.7.7.38	-15.61		(1)  cpd00052[c0] + (1)  cpd00875[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02546[c0]	(1)  CTP_c0[c0] + (1)  KDO_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CMP-KDO_c0[c0]	rxn02405	DMOCT	R03351	Lipopolysaccharide biosynthesis	Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn00011_c0	<	Cytosol_0	IOPOJEFP_00416	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)_c0		-6.87		(1)  cpd00011[c0] + (1)  cpd03049[c0] <= (1)  cpd00020[c0] + (1)  cpd00056[c0] + (1)  cpd00067[c0]	(1)  CO2_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0] <= (1)  Pyruvate_c0[c0] + (1)  TPP_c0[c0] + (1)  H+_c0[c0]	rxn00011		R00014	Glycolysis / Gluconeogenesis|Citrate cycle (TCA cycle)|Valine, leucine and isoleucine biosynthesis|Pyruvate metabolism|Butanoate metabolism	
rxn01986_c0	=	Cytosol_0	IOPOJEFP_01181	2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase_c0		0		(1)  cpd00509[c0] <=> (1)  cpd00510[c0]	(1)  deoxyribose-1-phosphate_c0[c0] <=> (1)  deoxyribose-5-phosphate_c0[c0]	rxn01986	PPM2	R02749	Pentose phosphate pathway	
rxn02200_c0	=	Cytosol_0	IOPOJEFP_01158	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0		-18.92		(1)  cpd00443[c0] + (1)  cpd00954[c0] <=> (1)  cpd00001[c0] + (1)  cpd00683[c0]	(1)  ABEE_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Dihydropteroate_c0[c0]	rxn02200	DHPS	R03066	Folate biosynthesis	
rxn01069_c0	>	Cytosol_0	IOPOJEFP_03283	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)_c0	4.2.99.2	5.4		(1)  cpd00001[c0] + (1)  cpd00809[c0] => (1)  cpd00009[c0] + (1)  cpd00161[c0]	(1)  H2O_c0[c0] + (1)  O-Phospho-L-homoserine_c0[c0] => (1)  Phosphate_c0[c0] + (1)  L-Threonine_c0[c0]	rxn01069	THR4_1	R01466	Glycine, serine and threonine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSER-THRESYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|P4-PWY|PWY0-781|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn00065_c0	>	Cytosol_0	(IOPOJEFP_04122 or IOPOJEFP_04122)	ATP diphosphate-lyase (cyclizing; 3',5'-cyclic-AMP-forming)_c0		-8.48		(1)  cpd00002[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00446[c0]	(1)  ATP_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  cAMP_c0[c0]	rxn00065	ADNCYC	R00089	Purine metabolism	
