id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn05455_c0	=	Cytosol_0	(kb|g.220339.CDS.4085 or kb|g.220339.CDS.2981)	12-methyl-tridecanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (1)  cpd11565[c0] <=> (1)  cpd11435[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (1)  12-methyl-tridecanoyl-ACP_c0[c0] <=> (1)  fa1coa_c0[c0] + (1)  ACP_c0[c0]	rxn05455				
rxn00086_c0	=	Cytosol_0	kb|g.220339.CDS.3962	glutathione:NADP+ oxidoreductase_c0	1.6.4.2	2.92		(1)  cpd00006[c0] + (2)  cpd00042[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00111[c0]	(1)  NADP_c0[c0] + (2)  GSH_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Oxidized glutathione_c0[c0]	rxn00086	GLR1	R00115	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|GLUT-REDOX-PWY|Reductants
rxn05344_c0	>	Cytosol_0	((kb|g.220339.CDS.2720 and kb|g.220339.CDS.1310) or kb|g.220339.CDS.3404)	Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein]_c0		-7.37		(1)  cpd00067[c0] + (1)  cpd11466[c0] + (1)  cpd11492[c0] => (1)  cpd00011[c0] + (1)  cpd11485[c0] + (1)  cpd11493[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-ACP_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] => (1)  CO2_c0[c0] + (1)  3-oxohexadecanoyl-acp_c0[c0] + (1)  ACP_c0[c0]	rxn05344	FAS2_7_1	R04968	Fatty acid biosynthesis	
rxn00676_c0	=	Cytosol_0	(kb|g.220339.CDS.2318 or kb|g.220339.CDS.871 or kb|g.220339.CDS.2013)	Propanoyl-CoA:acetyl-CoA C-acyltransferase_c0		5.25		(1)  cpd00022[c0] + (1)  cpd00086[c0] <=> (1)  cpd00010[c0] + (1)  cpd02124[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Propionyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  2-Methylacetoacetyl-CoA_c0[c0]	rxn00676	ACACT10rr	R00927	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Biosynthesis|Degradation|ILEUDEG-PWY|ISOLEUCINE-DEG|Other-biosynthesis
rxn01281_c0	=	Cytosol_0	kb|g.220339.CDS.3228	(R)-Glycerate:NADP+ oxidoreductase_c0		5.22		(1)  cpd00006[c0] + (1)  cpd00223[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00843[c0]	(1)  NADP_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Tartronate semialdehyde_c0[c0]	rxn01281		R01747	Glyoxylate and dicarboxylate metabolism	D-Galactarate-Degradation|D-Glucarate-Degradation|Degradation|GALACTARDEG-PWY|GLUCARDEG-PWY|GLUCARGALACTSUPER-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn10339_c0	=	Cytosol_0	kb|g.220339.CDS.1225	isotetradecanoyl-cardiolipin synthase_c0		0		(2)  cpd15724[c0] <=> (1)  cpd00100[c0] + (1)  cpd15796[c0]	(2)  Diisotetradecanoylphosphatidylglycerol_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Isotetradecanoylcardiolipin (B. subtilis) _c0[c0]	rxn10339				
rxn10226_c0	>	Cytosol_0	kb|g.220339.CDS.712	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15683[c0] => (1)  cpd00046[c0] + (1)  cpd00067[c0] + (1)  cpd15689[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisoheptadecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (1)  H+_c0[c0] + (1)  Diisoheptadecanoylphosphatidylserine_c0[c0]	rxn10226				
rxn03246_c0	=	Cytosol_0	((kb|g.220339.CDS.571 or kb|g.220339.CDS.368 or kb|g.220339.CDS.2493 or kb|g.220339.CDS.3828 or kb|g.220339.CDS.2492) and kb|g.220339.CDS.368)	(S)-Hydroxyoctanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03120[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03121[c0]	(1)  NAD_c0[c0] + (1)  (S) -Hydroxyoctanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxooctanoyl-CoA_c0[c0]	rxn03246	HACD3	R04745	Fatty acid elongation|Fatty acid degradation	
rxn10237_c0	=	Cytosol_0	kb|g.220339.CDS.713	isohexadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15694[c0] <=> (1)  cpd00011[c0] + (1)  cpd15700[c0]	(2)  H+_c0[c0] + (1)  Diisohexadecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Diisohexadecanoylphosphatidylethanolamine_c0[c0]	rxn10237				
rxn00634_c0	=	Cytosol_0	(kb|g.220339.CDS.4063 or kb|g.220339.CDS.4062)	D-Glucitol:NAD+ 2-oxidoreductase_c0		2.01		(1)  cpd00003[c0] + (1)  cpd00588[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00082[c0]	(1)  NAD_c0[c0] + (1)  Sorbitol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Fructose_c0[c0]	rxn00634	SBTD_D	R00875	Fructose and mannose metabolism	
rxn08796_c0	=	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15325[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  1-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ddca_c0[c0]	rxn08796	LPLIPAL1A120pp			
rxn03242_c0	=	Cytosol_0	((kb|g.220339.CDS.571 or kb|g.220339.CDS.368 or kb|g.220339.CDS.2493 or kb|g.220339.CDS.3828 or kb|g.220339.CDS.2492) and kb|g.220339.CDS.368)	(S)-3-Hydroxydodecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03116[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03117[c0]	(1)  NAD_c0[c0] + (1)  (S) -3-Hydroxydodecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxododecanoyl-CoA_c0[c0]	rxn03242	HACD5	R04741	Fatty acid elongation|Fatty acid degradation	
rxn10223_c0	=	Cytosol_0	(kb|g.220339.CDS.2471 or kb|g.220339.CDS.2472)	isopentadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15680[c0] <=> (1)  cpd00012[c0] + (1)  cpd15686[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0]	rxn10223				
rxn01459_c0	>	Cytosol_0	(kb|g.220339.CDS.1238 or kb|g.220339.CDS.1237 or kb|g.220339.CDS.2006 or kb|g.220339.CDS.3749 or kb|g.220339.CDS.3653 or kb|g.220339.CDS.3017 or kb|g.220339.CDS.159 or kb|g.220339.CDS.1677 or kb|g.220339.CDS.147)	4-Aminobutyraldehyde:NAD+ oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00434[c0] => (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd00281[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  4-Aminobutanal_c0[c0] => (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  GABA_c0[c0]	rxn01459		R01986	Arginine and proline metabolism	
rxn10210_c0	>	Cytosol_0	(kb|g.220339.CDS.666 and kb|g.220339.CDS.2721)	isohexadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11441[c0] => (1)  cpd00010[c0] + (1)  cpd15676[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa6coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isohexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10210				
rxn00256_c0	<	Cytosol_0	(kb|g.220339.CDS.3608 or kb|g.220339.CDS.2921 or kb|g.220339.CDS.3609)	Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -> acetyl-CoA)_c0	2.3.3.3|4.1.3.7	8.93		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd00137[c0] <= (1)  cpd00001[c0] + (1)  cpd00022[c0] + (1)  cpd00032[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  Citrate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00256	CIT2	R00351	Citrate cycle (TCA cycle)|Glyoxylate and dicarboxylate metabolism	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Amino-Acid-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GLUTAMINE-SYN|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|GLYOXYLATE-BYPASS|IND-AMINO-ACID-SYN|P105-PWY|REDCITCYC|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn02503_c0	=	Cytosol_0	kb|g.220339.CDS.1529	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00954[c0] <=> (1)  cpd00018[c0] + (1)  cpd02920[c0]	(1)  ATP_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0] <=> (1)  AMP_c0[c0] + (1)  7,8-Dihydropterin pyrophosphate_c0[c0]	rxn02503		R03503	Folate biosynthesis	6-HM-Dihydropterin-PP-Biosynthesis|ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn09101_c0	>	Cytosol_0	kb|g.220339.CDS.3250	phosphatidylglycerol phosphate phosphatase (n-C14:0)_c0		-214.82		(1)  cpd00001[c0] + (1)  cpd15542[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15535[c0]	(1)  H2O_c0[c0] + (1)  Phosphatidylglycerophosphate didodecanoyl_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Phosphatidylglycerol didodecanoyl_c0[c0]	rxn09101	PGPP120pp			
rxn05349_c0	=	Cytosol_0	(kb|g.220339.CDS.2720 and kb|g.220339.CDS.1310)	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase_c0		0		(1)  cpd00022[c0] + (1)  cpd11493[c0] <=> (1)  cpd00010[c0] + (1)  cpd11494[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  ACP_c0[c0] <=> (1)  CoA_c0[c0] + (1)  Acetyl-ACP_c0[c0]	rxn05349	ACOATA	R01624	Fatty acid biosynthesis	Biosynthesis|FASYN-INITIAL-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn00131_c0	=	Cytosol_0	kb|g.220339.CDS.3169	AMP phosphoribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd00018[c0] <=> (1)  cpd00101[c0] + (1)  cpd00128[c0]	(1)  H2O_c0[c0] + (1)  AMP_c0[c0] <=> (1)  ribose-5-phosphate_c0[c0] + (1)  Adenine_c0[c0]	rxn00131		R00182	Purine metabolism	Adenosine-Nucleotides-Degradation|Degradation|NUCLEO-DEG|Purine-Degradation
rxn00285_c0	=	Cytosol_0	(kb|g.220339.CDS.3826 and kb|g.220339.CDS.3825)	Succinate:CoA ligase (ADP-forming)_c0		-1.06		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00036[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00078[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Succinate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Succinyl-CoA_c0[c0]	rxn00285	SUCOAS	R00405	Citrate cycle (TCA cycle)|Propanoate metabolism|Carbon fixation pathways in prokaryotes	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CO2-Fixation|Degradation|Energy-Metabolism|Fermentation|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|P23-PWY|P42-PWY|Pyruvate-Degradation|Reductive-TCA-Cycles|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn00547_c0	=	Cytosol_0	kb|g.220339.CDS.2219	ATP:D-fructose 6-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00082[c0] <=> (1)  cpd00008[c0] + (1)  cpd00072[c0]	(1)  ATP_c0[c0] + (1)  D-Fructose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0]	rxn00547	HEX7	R00760		
rxn08845_c0	=	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)_c0		-406.75		(1)  cpd00001[c0] + (1)  cpd15343[c0] <=> (1)  cpd00067[c0] + (1)  cpd01741[c0] + (1)  cpd02090[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  ddca_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0]	rxn08845	LPLIPAL2G120			
rxn08655_c0	=	Cytosol_0	((kb|g.220339.CDS.2272 or kb|g.220339.CDS.2271) and kb|g.220339.CDS.2268 and kb|g.220339.CDS.2269)	Glycolate oxidase_c0		-9.76		(1)  cpd00139[c0] + (1)  cpd15560[c0] <=> (1)  cpd00040[c0] + (1)  cpd15561[c0]	(1)  Glycolate_c0[c0] + (1)  Ubiquinone-8_c0[c0] <=> (1)  Glyoxalate_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn08655	GLYCTO2			
rxn01484_c0	=	Cytosol_0	kb|g.220339.CDS.2261	N-Acetyl-D-glucosamine-6-phosphate amidohydrolase_c0		-2		(1)  cpd00001[c0] + (1)  cpd00293[c0] <=> (1)  cpd00029[c0] + (1)  cpd00288[c0]	(1)  H2O_c0[c0] + (1)  N-Acetyl-D-glucosamine 6-phosphate_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  D-Glucosamine phosphate_c0[c0]	rxn01484	AGDC	R02059	Amino sugar and nucleotide sugar metabolism	AMINE-DEG|CARBOXYLATES-DEG|Carbohydrates-Degradation|Chitin-Degradation|Degradation|GLCMANNANAUT-PWY|GLUAMCAT-PWY|N-Acetylglucosamine-Degradation|P441-PWY|POLYSACCHARIDES-DEG|Polymer-Degradation|SECONDARY-METABOLITE-DEGRADATION|Sugar-Derivatives
rxn01334_c0	=	Cytosol_0	(kb|g.220339.CDS.209 or (kb|g.220339.CDS.2212 or kb|g.220339.CDS.2211))	Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase_c0		2.56		(1)  cpd00349[c0] <=> (1)  cpd00095[c0] + (1)  cpd00236[c0]	(1)  Sedoheptulose 1,7-bisphosphate_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	rxn01334	FBA3	R01829	Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Degradation|Energy-Metabolism|PHOTOALL-PWY|PWY0-1517|Photosynthesis
rxn01028_c0	=	Cytosol_0	(kb|g.220339.CDS.3293 or kb|g.220339.CDS.3294)	5,6-Dihydrothymine:NADP+ oxidoreductase_c0		6.33		(1)  cpd00006[c0] + (1)  cpd00673[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00151[c0]	(1)  NADP_c0[c0] + (1)  Dihydrothymine_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Thymine_c0[c0]	rxn01028		R01415	Pyrimidine metabolism	Degradation|NUCLEO-DEG|Pyrimidine-Degradation
rxn08087_c0	>	Cytosol_0	kb|g.220339.CDS.2032	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)_c0				(1)  cpd15239[c0] + (1)  cpd15326[c0] => (1)  cpd11493[c0] + (1)  cpd15525[c0]	(1)  Hexadecenoyl-ACP_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08087	AGPAT161			
rxn03188_c0	>	Cytosol_0	kb|g.220339.CDS.3447	3-Ureidoisobutyrate amidohydrolase_c0		2.73		(1)  cpd00001[c0] + (2)  cpd00067[c0] + (1)  cpd03034[c0] => (1)  cpd00011[c0] + (1)  cpd00013[c0] + (1)  cpd03063[c0]	(1)  H2O_c0[c0] + (2)  H+_c0[c0] + (1)  3-Ureidoisobutyrate_c0[c0] => (1)  CO2_c0[c0] + (1)  NH3_c0[c0] + (1)  3-Aminoisobutanoate_c0[c0]	rxn03188		R04666	Pyrimidine metabolism	
rxn00599_c0	>	Cytosol_0	(kb|g.220339.CDS.1601 or kb|g.220339.CDS.3098)	Succinyl-CoA:glycine C-succinyl-transferase(decarboxylating)_c0		2.16		(1)  cpd00033[c0] + (1)  cpd00067[c0] + (1)  cpd00078[c0] => (1)  cpd00010[c0] + (1)  cpd00011[c0] + (1)  cpd00338[c0]	(1)  Glycine_c0[c0] + (1)  H+_c0[c0] + (1)  Succinyl-CoA_c0[c0] => (1)  CoA_c0[c0] + (1)  CO2_c0[c0] + (1)  5-Aminolevulinate_c0[c0]	rxn00599		R00830	Glycine, serine and threonine metabolism|Porphyrin and chlorophyll metabolism	Biosynthesis|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
rxn03146_c0	=	Cytosol_0	kb|g.220339.CDS.3774	UDP-3-O-acetylglucosamine deacetylase_c0	3.5.1.108	-2		(1)  cpd00001[c0] + (1)  cpd02886[c0] <=> (1)  cpd00029[c0] + (1)  cpd03584[c0]	(1)  H2O_c0[c0] + (1)  UDP-3-O-(beta-hydroxymyristoyl) -N-acetylglucosamine_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  UDP-3-O-(beta-hydroxymyristoyl) -D-glucosamine_c0[c0]	rxn03146	UHGADA	R04587	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn00770_c0	=	Cytosol_0	kb|g.220339.CDS.1347	ATP:D-ribose-5-phosphate pyrophosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00101[c0] <=> (1)  cpd00018[c0] + (1)  cpd00103[c0]	(1)  ATP_c0[c0] + (1)  ribose-5-phosphate_c0[c0] <=> (1)  AMP_c0[c0] + (1)  PRPP_c0[c0]	rxn00770		R01049	Pentose phosphate pathway|Purine metabolism	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Other-biosynthesis|PRPP-Biosynthesis|PRPP-PWY|PWY0-662
rxn00192_c0	>	Cytosol_0	kb|g.220339.CDS.2964	Acetyl-CoA:L-glutamate N-acetyltransferase_c0		-5.29		(1)  cpd00022[c0] + (1)  cpd00023[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd00477[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  L-Glutamate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  N-Acetyl-L-glutamate_c0[c0]	rxn00192	ACGS	R00259	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-SYN|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Biosynthesis|GLUTORN-PWY|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn00611_c0	=	Cytosol_0	kb|g.220339.CDS.141	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase_c0	1.1.1.8	3.76		(1)  cpd00003[c0] + (1)  cpd00080[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00095[c0]	(1)  NAD_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Glycerone-phosphate_c0[c0]	rxn00611	G3PD1	R00842	Glycerophospholipid metabolism	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis|OTHER-ENERGY|PHOSLIPSYN-PWY|PHOSLIPSYN2-PWY|PWY0-1319|PWY4FS-7|PWY4FS-8|PhosphatidylglycerolBiosynthesis|Phospholipid-Biosynthesis
rxn00211_c0	=	Cytosol_0	(kb|g.220339.CDS.3429 or kb|g.220339.CDS.768)	UDPglucose:NAD+ oxidoreductase_c0		-4.58		(1)  cpd00001[c0] + (2)  cpd00003[c0] + (1)  cpd00026[c0] <=> (2)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  cpd00144[c0]	(1)  H2O_c0[c0] + (2)  NAD_c0[c0] + (1)  UDP-glucose_c0[c0] <=> (2)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  UDPglucuronate_c0[c0]	rxn00211	UDPGD	R00286	Pentose and glucuronate interconversions|Ascorbate and aldarate metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Ascorbate-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Cofactor-Biosynthesis|Degradation|GALACTOSE-DEGRADATION|Interconversion|PWY3DJ-35471|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides|Vitamin-Biosynthesis
rxn00588_c0	>	Cytosol_0	kb|g.220339.CDS.3610	Catechol:oxygen 1,2-oxidoreductase(decyclizing)_c0		-96.52		(1)  cpd00007[c0] + (1)  cpd00077[c0] => (2)  cpd00067[c0] + (1)  cpd01630[c0]	(1)  O2_c0[c0] + (1)  Catechol_c0[c0] => (2)  H+_c0[c0] + (1)  cis,cis-Muconate_c0[c0]	rxn00588	CATA	R00817	Benzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|CATECHOL-ORTHO-CLEAVAGE-PWY|Catechol-Degradation|Degradation|MANDELATE-DEG
rxn00182_c0	=	Cytosol_0	kb|g.220339.CDS.3678	L-Glutamate:NAD+ oxidoreductase (deaminating)_c0		8.69		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00023[c0] <=> (1)  cpd00004[c0] + (1)  cpd00013[c0] + (1)  cpd00024[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  L-Glutamate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  NH3_c0[c0] + (1)  2-Oxoglutarate_c0[c0] + (1)  H+_c0[c0]	rxn00182	GDH2	R00243	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism|Taurine and hypotaurine metabolism|D-Glutamine and D-glutamate metabolism|Nitrogen metabolism	4-Aminobutyraye-Degradation|ALACAT2-PWY|ALANINE-DEG|AMINE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|GLUTAMATE-DEG1-PWY|GLUTAMATE-SYN|GLUTAMATE-SYN2-PWY|GLUTAMINE-SYN|IND-AMINO-ACID-SYN|Metabolic-Clusters|P162-PWY|PROPFERM-PWY
rxn09315_c0	=	Cytosol_0	(kb|g.220339.CDS.361 and kb|g.220339.CDS.360 and kb|g.220339.CDS.362)	Trimethylamine N-oxide reductase (demethylmenaquinol 8)_c0				(1)  cpd00067[c0] + (1)  cpd00811[c0] + (1)  cpd15353[c0] <=> (1)  cpd00001[c0] + (1)  cpd00441[c0] + (1)  cpd15352[c0]	(1)  H+_c0[c0] + (1)  (CH3) 3NO_c0[c0] + (1)  2-Demethylmenaquinol 8_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (CH3) 3N_c0[c0] + (1)  2-Demethylmenaquinone 8_c0[c0]	rxn09315	TMAOR2			
rxn05388_c0	>	Cytosol_0	(kb|g.220339.CDS.2720 and kb|g.220339.CDS.1310)	5-methyl-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd00067[c0] + (1)  cpd11492[c0] + (1)  cpd11524[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11525[c0]	(1)  H+_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  5-methyl-hexanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  7-methyl-3-oxo-octanoyl-ACP_c0[c0]	rxn05388				
rxn08849_c0	=	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)_c0		-336.2		(1)  cpd00001[c0] + (1)  cpd15347[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08849	LPLIPAL2G161			
rxn02085_c0	=	Cytosol_0	kb|g.220339.CDS.738	4,5-Dihydro-4-oxo-5-imidazolepropanoate hydro-lyase_c0	4.2.1.49	12.3		(1)  cpd02311[c0] <=> (1)  cpd00001[c0] + (1)  cpd00581[c0]	(1)  4-Imidazolone-5-propanoate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Urocanate_c0[c0]	rxn02085	URCN	R02914	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG
